sse,vr
0x141B57E3C,0x141C0383C
0x141B53914,0x141BF74CC
0x141B5391C,0x141BF74D4
0x141B53920,0x141BF74D8
0x141B53924,0x141BF74DC
0x141B53930,0x141BF74E8
0x141660B60,0x1416DA780
0x1413EA640,0x141449D90
0x1406C1980,0x1406E7AC0
0x1435093E8,0x1437678E4
0x1406C19BF,0x1406E7AFF
0x141B53990,0x141BF7548
0x141B53958,0x141BF7510
0x141B538DC,0x141BF7494
0x14355A838,0x1437B955C
0x14355A844,0x1437B9568
0x14355A850,0x1437B9574
0x14355A85C,0x1437B9580
0x14355A868,0x1437B958C
0x14355A874,0x1437B9598
0x14355A880,0x1437B95A4
0x140C14BE0,0x140C51550
0x141C69B28,0x141D20238
0x140C14CDB,0x140C5164B
0x141C69B34,0x141D20244
0x140C14D61,0x140C516D1
0x141C68F00,0x141D1F614
0x140C14E80,0x140C517F0
0x140C14EB1,0x140C51821
0x141C68F0C,0x141D1F620
0x140C14FD9,0x140C51906
0x141C69F48,0x141D20628
0x140C150A8,0x140C519D8
0x141C69FC0,0x141D20698
0x140C15179,0x140C51AAF
0x141C69FE4,0x141D206BC
0x141C69FD4,0x141D206AC
0x141C69FD8,0x141D206B0
0x14175D890,0x1417E5F58
0x14175D8B8,0x1417E5F80
0x14175D8E0,0x1417E5FA8
0x141C6A07C,0x141D2076C
0x141C6A0B0,0x141D207A0
0x14143A9D0,0x14149EB90
0x14143A9DC,0x14149EB9C
0x14143A9E8,0x14149EBA8
0x14143A9F4,0x14149EBB4
0x14143AA04,0x14149EBC4
0x140C154F0,0x140C520B0
0x140C15880,0x140C52500
0x141C6A04C,0x141D20738
0x141C6A078,0x141D20768
0x14355A8EC,0x1437B9628
0x140C1556F,0x140C5212F
0x141C6A068,0x141D20758
0x14355A910,0x1437B964C
0x140C158BC,0x140C5253C
0x141C6A040,0x141D2072C
0x140C15900,0x140C52580
0x140C159A3,0x140C52623
0x141C69F20,0x141D20600
0x14355A91C,0x1437B9658
0x141C69EF0,0x141D205D0
0x14175D840,0x1417E5F08
0x141C69F04,0x141D205E4
0x141C69F00,0x141D205E0
0x14175D868,0x1417E5F30
0x141C69F60,0x141D20638
0x141C69F80,0x141D20658
0x141C69F5C,0x141D20634
0x141C69FB8,0x141D20690
0x1435D693C,0x143834DF0
0x14143A98B,0x14149EB4B
0x14143A990,0x14149EB50
0x14143A99C,0x14149EB5C
0x14143A9A8,0x14149EB68
0x14143A9B4,0x14149EB74
0x14143A9C4,0x14149EB84
0x140C15840,0x140C524C0
0x141C69E3C,0x141D2051C
0x14355A904,0x1437B9640
0x140C1587C,0x140C524FC
0x141C69E00,0x141D204E0
0x14175D7F0,0x1417E5EB8
0x141C69E70,0x141D20550
0x140C15470,0x140C52030
0x141C69E38,0x141D20518
0x14355A8E0,0x1437B961C
0x140C154EF,0x140C520AF
0x141C69E28,0x141D20508
0x141C69E34,0x141D20514
0x141C69E08,0x141D204E8
0x141C69E0C,0x141D204EC
0x14175D7C8,0x1417E5E90
0x141C69EFC,0x141D205DC
0x141C6A048,0x141D20734
0x141C6A074,0x141D20764
0x14355A8F8,0x1437B9634
0x141C69F58,0x141D20630
0x141C69B48,0x141D20258
0x141C69B50,0x141D20260
0x141C69B54,0x141D20264
0x141C69B58,0x141D20268
0x141C69B60,0x141D20270
0x14175D5E8,0x1417E5CD8
0x14143A8C0,0x14149EA80
0x140C145E0,0x140C50F50
0x14355A7A8,0x1437B94CC
0x140C1461F,0x140C50F8F
0x141C68F1C,0x141D1F630
0x141C68F20,0x141D1F634
0x14175D3E0,0x1417E5AD0
0x141D31148,0x141DEAE50
0x141C69BF8,0x141D20308
0x141C69C00,0x141D20310
0x1435ED34C,0x14384D5A0
0x1414FA6F6,0x1415700A6
0x141C69114,0x141D1F824
0x141C69120,0x141D1F830
0x14355A514,0x1437B9244
0x140C10FA2,0x140C4D8F2
0x1435D68F4,0x143834DA8
0x1435D6900,0x143834DB4
0x1435D690C,0x143834DC0
0x1435D6918,0x143834DCC
0x14143A749,0x14149E919
0x141C69918,0x141D20028
0x14143A78F,0x14149E95F
0x141C69920,0x141D20030
0x141C6900C,0x141D1F71C
0x141C69058,0x141D1F768
0x141C69064,0x141D1F774
0x14355A508,0x1437B9238
0x140C10EF0,0x140C4D840
0x141C69AE0,0x141D201F0
0x141C69AE4,0x141D201F4
0x14175D598,0x1417E5C88
0x141C69968,0x141D20078
0x141C69908,0x141D20018
0x141C69910,0x141D20020
0x141C69804,0x141D1FF14
0x141C69820,0x141D1FF30
0x14355A670,0x1437B93A0
0x14355A67C,0x1437B93AC
0x14355A688,0x1437B93B8
0x14355A694,0x1437B93C4
0x14355A6A0,0x1437B93D0
0x140C13C27,0x140C505D7
0x141C69DE8,0x141D204C8
0x140C13C30,0x140C505E0
0x141C69D78,0x141D20458
0x141C69D88,0x141D20468
0x140C13CB5,0x140C50665
0x141C69D9C,0x141D2047C
0x141C69DA0,0x141D20480
0x141C69D90,0x141D20470
0x141C69404,0x141D1FB14
0x141C69420,0x141D1FB30
0x14355A5EC,0x1437B931C
0x140C12475,0x140C4EE15
0x141C693C4,0x141D1FAD4
0x141C693DC,0x141D1FAEC
0x14355A5E0,0x1437B9310
0x140C12397,0x140C4ED37
0x141C69380,0x141D1FA90
0x141C6939C,0x141D1FAAC
0x14355A5D4,0x1437B9304
0x140C120A8,0x140C4EA48
0x141C69328,0x141D1FA38
0x141C69338,0x141D1FA48
0x141C69340,0x141D1FA50
0x141C69358,0x141D1FA68
0x14355A5B0,0x1437B92E0
0x140C11C56,0x140C4E5F6
0x14355A5BC,0x1437B92EC
0x140C11CE0,0x140C4E680
0x14355A5C8,0x1437B92F8
0x140C11F2A,0x140C4E8CA
0x141C692F4,0x141D1FA04
0x141C69300,0x141D1FA10
0x14355A5A4,0x1437B92D4
0x140C11BAD,0x140C4E54D
0x141CE23A8,0x141D9E950
0x141CE2388,0x141D9E930
0x141CE2398,0x141D9E940
0x14358923C,0x1437E9778
0x141C6D698,0x141D26240
0x141C6D6A0,0x141D26248
0x14355BEB8,0x1437BB3F8
0x140C2A898,0x140C6F7C8
0x140C2A8A0,0x140C6F7D0
0x140C2A94B,0x140C6F87B
0x14355BEC4,0x1437BB404
0x141C6D3E8,0x141D25F90
0x141D6B1B0,0x141E23010
0x141C01B08,0x141CB7F28
0x141C01B1C,0x141CB7F3C
0x14352DBEC,0x14378C9C4
0x14092847A,0x140962ECA
0x14352DBF8,0x14378C9D0
0x14352DC04,0x14378C9DC
0x14352DC10,0x14378C9E8
0x14352DC1C,0x14378C9F4
0x14092868E,0x1409630DE
0x141C01C4C,0x141CB806C
0x140928809,0x140963259
0x141C01D0C,0x141CB812C
0x140928A9F,0x1409634EF
0x141C01D4C,0x141CB816C
0x140928C19,0x140963669
0x141C01DE8,0x141CB8208
0x141C01DFC,0x141CB821C
0x141C01D60,0x141CB8180
0x141C01D24,0x141CB8144
0x141C01C5C,0x141CB807C
0x141C01A68,0x141CB7E88
0x141C01A80,0x141CB7EA0
0x14352DBE0,0x14378C9B8
0x1409280D8,0x140962B28
0x141C0199C,0x141CB7DBC
0x141C019B0,0x141CB7DD0
0x14352DBD4,0x14378C9AC
0x140927EFC,0x14096294C
0x141C018F0,0x141CB7D10
0x141C01904,0x141CB7D24
0x14352DBC8,0x14378C9A0
0x140927C6D,0x1409626BD
0x141C01858,0x141CB7C78
0x141C01870,0x141CB7C90
0x14352DBBC,0x14378C994
0x140927A7C,0x1409624CC
0x141C017E0,0x141CB7C00
0x141C017F8,0x141CB7C18
0x14352DBB0,0x14378C988
0x1409278CD,0x14096231D
0x141C01768,0x141CB7B88
0x141C01780,0x141CB7BA0
0x14352DBA4,0x14378C97C
0x14092776D,0x1409621BD
0x141C01F00,0x141CB8320
0x141C01F14,0x141CB8334
0x14352DC40,0x14378CA18
0x14092919A,0x140963BEA
0x14352DC4C,0x14378CA24
0x14352DC58,0x14378CA30
0x14352DC64,0x14378CA3C
0x14352DC70,0x14378CA48
0x14352DC7C,0x14378CA54
0x14352DC88,0x14378CA60
0x14352DC94,0x14378CA6C
0x14352DCA0,0x14378CA78
0x14352DCAC,0x14378CA84
0x14352DCB8,0x14378CA90
0x14352DCC4,0x14378CA9C
0x14352DCD0,0x14378CAA8
0x14352DCDC,0x14378CAB4
0x140929426,0x140963E76
0x141C01F9C,0x141CB83BC
0x14092957A,0x140963FCA
0x141C02038,0x141CB8458
0x14092969E,0x1409640EE
0x141C020B0,0x141CB84D0
0x1409297C0,0x140964210
0x141C02104,0x141CB8524
0x14092991D,0x14096436D
0x141C02158,0x141CB8578
0x140929B93,0x1409645E3
0x141C021D0,0x141CB85F0
0x140929CFE,0x14096474E
0x141C02288,0x141CB86A8
0x14092A053,0x140964AA3
0x141C02304,0x141CB8724
0x14092A1E6,0x140964C36
0x141C02408,0x141CB8828
0x14092A376,0x140964DC6
0x141C02494,0x141CB88B4
0x14092A506,0x140964F56
0x141C02520,0x141CB8940
0x14092A83E,0x14096528E
0x141C025AC,0x141CB89CC
0x14092A988,0x1409653D8
0x141C0261C,0x141CB8A3C
0x141C02630,0x141CB8A50
0x141C025C4,0x141CB89E4
0x141C02534,0x141CB8954
0x141C024A8,0x141CB88C8
0x141C0241C,0x141CB883C
0x141C02318,0x141CB8738
0x141C0229C,0x141CB86BC
0x141C021E0,0x141CB8600
0x141C02170,0x141CB8590
0x141C02118,0x141CB8538
0x141C020C4,0x141CB84E4
0x141C02048,0x141CB8468
0x141C01FB0,0x141CB83D0
0x141CA373C,0x141D5CC6C
0x141CA36C0,0x141D5CBF0
0x141CA36CC,0x141D5CBFC
0x143570204,0x1437CFA98
0x140D60837,0x140DAA957
0x143570210,0x1437CFAA4
0x14357021C,0x1437CFAB0
0x140D608B4,0x140DAA9D4
0x141CA3C78,0x141D5D1A8
0x140D608F4,0x140DAAA14
0x141CA3D60,0x141D5D290
0x141CA3CC8,0x141D5D1F8
0x141CA3CD8,0x141D5D208
0x143570258,0x1437CFAEC
0x140D60D6B,0x140DAAE8B
0x141CA5174,0x141D5EEBC
0x141CA5180,0x141D5EEC8
0x141CA518C,0x141D5EED4
0x141CA5198,0x141D5EEE0
0x141CA51A8,0x141D5EEF0
0x143570ABC,0x1437D05FC
0x140D667FB,0x140DB2F1F
0x143570AC8,0x1437D0608
0x140D66810,0x140DB2F30
0x140D66869,0x140DB2F89
0x143570AD4,0x1437D0614
0x140D6691F,0x140DB2FBC
0x143570AE0,0x1437D0620
0x140D66930,0x140DB2FD0
0x140D669E1,0x140DB3081
0x143570AEC,0x1437D062C
0x140D669F0,0x140DB3090
0x140D66AA1,0x140DB3141
0x140D66AB0,0x140DB3150
0x141CA3648,0x141D5CB78
0x141CA364C,0x141D5CB7C
0x14178E310,0x141818668
0x141CA3710,0x141D5CC40
0x141CA3714,0x141D5CC44
0x14178E388,0x1418186E0
0x141C9BA44,0x141D54C94
0x14356D744,0x1437CCEDC
0x140D3AC5B,0x140D83BEB
0x141E06C70,0x141EC6AA0
0x141AFE6AC,0x141B9CE50
0x141AFE694,0x141B9CE38
0x141AFE69C,0x141B9CE40
0x1434F5E64,0x143753634
0x141BB00A8,0x141C5D688
0x141BB00B0,0x141C5D690
0x141BB00B8,0x141C5D698
0x1435D23DC,0x143830758
0x1435D23E8,0x143830764
0x1435D23F4,0x143830770
0x141BA36A4,0x141C50C84
0x14351CC54,0x14377B450
0x1407EFB90,0x14081AEE0
0x1407EFBD8,0x14081AF28
0x141ACAF30,0x141B6D070
0x141ACAEB8,0x141B6CFF8
0x141ACAEC0,0x141B6D000
0x141ACAECC,0x141B6D00C
0x141ACAED8,0x141B6D018
0x141ACAEE4,0x141B6D024
0x141ACAEF0,0x141B6D030
0x141ACAEFC,0x141B6D03C
0x141ACAF08,0x141B6D048
0x141ACAF14,0x141B6D054
0x141ACAF20,0x141B6D060
0x1434EBB5C,0x143749518
0x1434EBB68,0x143749524
0x1434EBB74,0x143749530
0x1434EBB80,0x14374953C
0x1434EBB8C,0x143749548
0x1434EBB38,0x1437494F4
0x14047E3B8,0x14048E358
0x141ACAE9C,0x141B6CFDC
0x141ACB060,0x141B6D1A0
0x141ACB00C,0x141B6D14C
0x141ACB014,0x141B6D154
0x141ACB020,0x141B6D160
0x141ACB02C,0x141B6D16C
0x141ACB038,0x141B6D178
0x141ACB03C,0x141B6D17C
0x141ACB048,0x141B6D188
0x141ACB050,0x141B6D190
0x1434EBA90,0x14374944C
0x1434EBA9C,0x143749458
0x1434EBAA8,0x143749464
0x1434EBAB4,0x143749470
0x141BC4118,0x141C71C98
0x141BC4134,0x141C71CB4
0x143523E9C,0x143782518
0x14085EA98,0x140889A1F
0x141A00554,0x141AA2C14
0x141A00564,0x141AA2C24
0x1434CC05C,0x143729B38
0x1402877A8,0x140298ED8
0x1434CC068,0x143729B44
0x140287A82,0x1402991B2
0x1419AE6B0,0x141A50170
0x1419AE698,0x141A50158
0x1419AE6A0,0x141A50160
0x1434B8F7C,0x143716BC0
0x1419AEC24,0x141A506E4
0x1419AEC0C,0x141A506CC
0x1419AEC14,0x141A506D4
0x1434B8F58,0x143716B9C
0x141C50EBC,0x141D072FC
0x141C50E90,0x141D072D0
0x141C50E98,0x141D072D8
0x141C50EA4,0x141D072E4
0x141C50EAC,0x141D072EC
0x14354D56C,0x1437AC2B4
0x14354D578,0x1437AC2C0
0x141745720,0x1417CDBB0
0x141745728,0x1417CDBB8
0x141745730,0x1417CDBC0
0x141745738,0x1417CDBC8
0x141745740,0x1417CDBD0
0x141C28084,0x141CDE3E4
0x141C2806C,0x141CDE3CC
0x141C28074,0x141CDE3D4
0x1435370D8,0x143795E20
0x141C28CE8,0x141CDF048
0x141C28CBC,0x141CDF01C
0x141C28CC4,0x141CDF024
0x141C28CD0,0x141CDF030
0x141C28CD8,0x141CDF038
0x143537960,0x1437966A8
0x14353796C,0x1437966B4
0x1416F9398,0x1417817F0
0x1416F93A0,0x1417817F8
0x1416F93A8,0x141781800
0x1416F93B0,0x141781808
0x141C5FC24,0x141D15E7C
0x141C5FC0C,0x141D15E64
0x141C5FC14,0x141D15E6C
0x143556410,0x1437B5008
0x141C81570,0x141D3A3D0
0x143563664,0x1437C2C70
0x140C919AF,0x140CD84FF
0x14176E878,0x1417F88B0
0x141C8162C,0x141D3A48C
0x141A3CC04,0x141ADF27C
0x141A3CC10,0x141ADF288
0x141A3CC1C,0x141ADF294
0x141A3CC28,0x141ADF2A0
0x141A3CC2C,0x141ADF2A4
0x141A3CC38,0x141ADF2B0
0x141A3CC44,0x141ADF2BC
0x141A3CC50,0x141ADF2C8
0x141A3CC5C,0x141ADF2D4
0x141A3CC60,0x141ADF2D8
0x141A3CC6C,0x141ADF2E4
0x141A3CC84,0x141ADF2FC
0x1434DFD9C,0x14373D764
0x1434DFDA8,0x14373D770
0x1434DFDB4,0x14373D77C
0x1403ACB8C,0x1403BC85C
0x1434DFDC0,0x14373D788
0x1434DFDCC,0x14373D794
0x1434DFDD8,0x14373D7A0
0x1403ACC7D,0x1403BC94D
0x1434DFDE4,0x14373D7AC
0x1403ACEE6,0x1403BCBB6
0x1434DFDF0,0x14373D7B8
0x1403ACFFD,0x1403BCCCD
0x141A3CD14,0x141ADF38C
0x141A3CD2C,0x141ADF3A4
0x141A3CB7C,0x141ADF1F4
0x141A3CBB4,0x141ADF22C
0x1434DFD90,0x14373D758
0x1403ACAE7,0x1403BC7B7
0x141C8E570,0x141D473D0
0x141C8E574,0x141D473D4
0x1417793E8,0x141803420
0x1419B08E8,0x141A523A8
0x1419B0900,0x141A523C0
0x1434B9780,0x1437173C4
0x140147BAA,0x1401585DA
0x1434B978C,0x1437173D0
0x140147FE7,0x140158A17
0x1419B09B8,0x141A52478
0x1419B09D4,0x141A52494
0x141B1253C,0x141BB11EC
0x141B124D0,0x141BB1180
0x141B124D8,0x141BB1188
0x141B124E4,0x141BB1194
0x141B124F4,0x141BB11A4
0x141B12500,0x141BB11B0
0x141B12510,0x141BB11C0
0x141B1251C,0x141BB11CC
0x141B1252C,0x141BB11DC
0x1434FB3E4,0x143758E18
0x1434FB3F0,0x143758E24
0x1434FB3FC,0x143758E30
0x1434FB408,0x143758E3C
0x1419C101C,0x141A627CC
0x1434BD278,0x14371AD48
0x140180890,0x140190610
0x1401808AB,0x14019062B
0x1401808B0,0x140190630
0x141C7743C,0x141D3009C
0x141C77440,0x141D300A0
0x141765340,0x1417EF200
0x141621628,0x141698468
0x141621630,0x141698470
0x141B1985C,0x141BB85D8
0x141C10534,0x141CC6684
0x141C1A234,0x141CD0784
0x141C1B07C,0x141CD14D4
0x141C24944,0x141CDACA4
0x141B6CB5C,0x141C19F4C
0x141B6CAE4,0x141C19ED4
0x141B6CAEC,0x141C19EDC
0x141B6CAF8,0x141C19EE8
0x141B6CB04,0x141C19EF4
0x141B6CB10,0x141C19F00
0x141B6CB1C,0x141C19F0C
0x141B6CB28,0x141C19F18
0x141B6CB34,0x141C19F24
0x141B6CB40,0x141C19F30
0x141B6CB4C,0x141C19F3C
0x14350D474,0x14376BCA0
0x14350D480,0x14376BCAC
0x14350D48C,0x14376BCB8
0x14350D498,0x14376BCC4
0x14350D4A4,0x14376BCD0
0x141B6CD80,0x141C1A170
0x141B6CD2C,0x141C1A11C
0x141B6CD34,0x141C1A124
0x141B6CD40,0x141C1A130
0x141B6CD4C,0x141C1A13C
0x141B6CD58,0x141C1A148
0x141B6CD5C,0x141C1A14C
0x141B6CD68,0x141C1A158
0x141B6CD70,0x141C1A160
0x14350D3A8,0x14376BBD4
0x14350D3B4,0x14376BBE0
0x14350D3C0,0x14376BBEC
0x14350D3CC,0x14376BBF8
0x141A32964,0x141AD4E94
0x141A3297C,0x141AD4EAC
0x1434DD330,0x14373ACE0
0x140384924,0x140394194
0x1419F7A40,0x141A9A104
0x1419F7A24,0x141A9A0E8
0x1419F7A30,0x141A9A0F4
0x1434CA088,0x143727B88
0x141A366B4,0x141AD8BE4
0x141A36660,0x141AD8B90
0x141A36668,0x141AD8B98
0x141A36674,0x141AD8BA4
0x141A36680,0x141AD8BB0
0x141A3668C,0x141AD8BBC
0x141A36690,0x141AD8BC0
0x141A3669C,0x141AD8BCC
0x141A366A4,0x141AD8BD4
0x1434DE1E8,0x14373BB8C
0x1434DE1F4,0x14373BB98
0x1434DE200,0x14373BBA4
0x1434DE20C,0x14373BBB0
0x141A3B7E4,0x141ADDE5C
0x141A3B7CC,0x141ADDE44
0x141A3B7D4,0x141ADDE4C
0x1434DF9DC,0x14373D3A4
0x141A36D28,0x141AD9258
0x141A36D10,0x141AD9240
0x141A36D18,0x141AD9248
0x1434DE8FC,0x14373C2A0
0x141A09A28,0x141AAC148
0x141A09A40,0x141AAC160
0x1434CEAD4,0x14372C5BC
0x1402B37E1,0x1402C4F51
0x141B366FC,0x141BD5C5C
0x141B366E4,0x141BD5C44
0x141B366EC,0x141BD5C4C
0x1435037FC,0x143761278
0x141B29B6C,0x141BC8E90
0x141B29B7C,0x141BC8EA0
0x143500550,0x14375DFB4
0x1405FA07A,0x1406027EA
0x14350055C,0x14375DFC0
0x143500568,0x14375DFCC
0x1405FA18B,0x1406028FB
0x141B29BD4,0x141BC8EF8
0x1405FA3FC,0x140602BEE
0x141B29C40,0x141BC8F64
0x141B29C58,0x141BC8F7C
0x141B29BE8,0x141BC8F0C
0x141A212C0,0x141AC38D0
0x141A212C4,0x141AC38D4
0x1415977A8,0x14160E930
0x141AB742C,0x141B5942C
0x141AB7438,0x141B59438
0x1434E79BC,0x143745318
0x14042F2C0,0x14043EE10
0x14042F2F1,0x14043EE41
0x1434E79B0,0x14374530C
0x14042F2BB,0x14043EE0B
0x141CB1F14,0x141D6D904
0x141CB1F18,0x141D6D908
0x14179A540,0x141825490
0x141CB18A8,0x141D6D298
0x14357405C,0x1437D407C
0x140DB67D0,0x140E0B750
0x140DB6807,0x140E0B787
0x140DB6520,0x140E0B4A0
0x140DB656F,0x140E0B4EF
0x140DB6570,0x140E0B4F0
0x140DB659A,0x140E0B51A
0x140DB65A0,0x140E0B520
0x140DB65CA,0x140E0B54A
0x140DB65D0,0x140E0B550
0x140DB65FA,0x140E0B57A
0x140DB6600,0x140E0B580
0x140DB662A,0x140E0B5AA
0x140DB6630,0x140E0B5B0
0x140DB665A,0x140E0B5DA
0x140DB6660,0x140E0B5E0
0x140DB668A,0x140E0B60A
0x140DB6690,0x140E0B610
0x140DB66BA,0x140E0B63A
0x140DB66C0,0x140E0B640
0x140DB66EA,0x140E0B66A
0x140DB66F0,0x140E0B670
0x140DB6722,0x140E0B6A2
0x140DB6730,0x140E0B6B0
0x140DB675E,0x140E0B6DE
0x140DB6760,0x140E0B6E0
0x140DB678E,0x140E0B70E
0x140DB6790,0x140E0B710
0x140DB67C7,0x140E0B747
0x143573FC0,0x1437D3FE0
0x141CB18C4,0x141D6D2B4
0x143573FCC,0x1437D3FEC
0x141CB1960,0x141D6D350
0x143573FD8,0x1437D3FF8
0x141CB1918,0x141D6D308
0x143573FE4,0x1437D4004
0x141CB1940,0x141D6D330
0x143573FF0,0x1437D4010
0x141CB1920,0x141D6D310
0x143573FFC,0x1437D401C
0x141CB1950,0x141D6D340
0x143574008,0x1437D4028
0x141CB1968,0x141D6D358
0x143574014,0x1437D4034
0x141CB1958,0x141D6D348
0x143574020,0x1437D4040
0x141CB1948,0x141D6D338
0x14357402C,0x1437D404C
0x141CB1938,0x141D6D328
0x143574038,0x1437D4058
0x141CB1930,0x141D6D320
0x143574044,0x1437D4064
0x141CB1928,0x141D6D318
0x143574050,0x1437D4070
0x141CB1908,0x141D6D2F8
0x141CB1910,0x141D6D300
0x14357408C,0x1437D40AC
0x140DB68D0,0x140E0B850
0x140DB6907,0x140E0B887
0x140DB6810,0x140E0B790
0x140DB6847,0x140E0B7C7
0x140DB6850,0x140E0B7D0
0x140DB6887,0x140E0B807
0x140DB6890,0x140E0B810
0x140DB68C7,0x140E0B847
0x143574068,0x1437D4088
0x141CB18E8,0x141D6D2D8
0x143574074,0x1437D4094
0x141CB18BC,0x141D6D2AC
0x143574080,0x1437D40A0
0x141CB18F8,0x141D6D2E8
0x141CB1900,0x141D6D2F0
0x143574098,0x1437D40B8
0x140DB6910,0x140E0B890
0x140DB6947,0x140E0B8C7
0x1435740A4,0x1437D40C4
0x1435740B0,0x1437D40D0
0x1435740BC,0x1437D40DC
0x1435740C8,0x1437D40E8
0x1435740D4,0x1437D40F4
0x1435740E0,0x1437D4100
0x1435740EC,0x1437D410C
0x1435740F8,0x1437D4118
0x143574104,0x1437D4124
0x143574110,0x1437D4130
0x14357411C,0x1437D413C
0x143574128,0x1437D4148
0x143574134,0x1437D4154
0x143574140,0x1437D4160
0x14357414C,0x1437D416C
0x143574158,0x1437D4178
0x143574164,0x1437D4184
0x143574170,0x1437D4190
0x14357417C,0x1437D419C
0x143574188,0x1437D41A8
0x143574194,0x1437D41B4
0x1435741A0,0x1437D41C0
0x1435741AC,0x1437D41CC
0x1435741B8,0x1437D41D8
0x1435741C4,0x1437D41E4
0x140DB6950,0x140E0B8D0
0x140DB6987,0x140E0B907
0x141CB18F0,0x141D6D2E0
0x140DB6990,0x140E0B910
0x140DB69C7,0x140E0B947
0x141CB18E0,0x141D6D2D0
0x140DB69D0,0x140E0B950
0x140DB6A07,0x140E0B987
0x141CB18D8,0x141D6D2C8
0x140DB6A10,0x140E0B990
0x140DB6A47,0x140E0B9C7
0x141CB18D0,0x141D6D2C0
0x140DB6B1A,0x140E0BA9A
0x141CB17F0,0x141D6D1E0
0x140DB6BDF,0x140E0BB5F
0x141CB174C,0x141D6D13C
0x140DB6C9F,0x140E0BC1F
0x141CB1790,0x141D6D180
0x140DB6E54,0x140E0BDD4
0x141CB188C,0x141D6D27C
0x141CB1890,0x141D6D280
0x141CB1794,0x141D6D184
0x141CB17A0,0x141D6D190
0x141CB17AC,0x141D6D19C
0x141CB17B8,0x141D6D1A8
0x141CB17C4,0x141D6D1B4
0x141CB17D0,0x141D6D1C0
0x141CB17DC,0x141D6D1CC
0x141CB17E4,0x141D6D1D4
0x141CB17F4,0x141D6D1E4
0x141CB1800,0x141D6D1F0
0x141CB180C,0x141D6D1FC
0x141CB1818,0x141D6D208
0x141CB1824,0x141D6D214
0x141CB1830,0x141D6D220
0x141CB183C,0x141D6D22C
0x141CB1848,0x141D6D238
0x141CB1854,0x141D6D244
0x141CB1858,0x141D6D248
0x141CB1864,0x141D6D254
0x141CB1870,0x141D6D260
0x141CB187C,0x141D6D26C
0x141CB1880,0x141D6D270
0x141CB1750,0x141D6D140
0x141CB175C,0x141D6D14C
0x141CB1768,0x141D6D158
0x141CB1770,0x141D6D160
0x141CB177C,0x141D6D16C
0x141CB1784,0x141D6D174
0x141A17648,0x141AB9D14
0x1434D433C,0x143731E18
0x1402FCB04,0x14030E004
0x1402FCB10,0x14030E010
0x141DBBFF0,0x141E790E0
0x141DBBFF8,0x141E790E8
0x141DBC000,0x141E790F0
0x141DC8758,0x141E857A8
0x141C9A140,0x141D532A8
0x141C9A128,0x141D53290
0x141C9A130,0x141D53298
0x14356CC1C,0x1437CC378
0x141CD7F38,0x141D943A8
0x1435824F8,0x1437E2A58
0x140ED0A10,0x140F2D700
0x140ED0A9F,0x140F2D78F
0x141C03CD4,0x141CB9F98
0x141C03CD8,0x141CB9F9C
0x1416CC4D8,0x1417549B0
0x141BF5ED4,0x141CAC284
0x141BAB4BC,0x141C58A9C
0x141BAB4A4,0x141C58A84
0x141BAB4AC,0x141C58A8C
0x14351E808,0x14377D004
0x141ACC3B0,0x141B6E4F0
0x141ACC3B4,0x141B6E4F4
0x14161F6D0,0x141696510
0x141C29E68,0x141CE01C8
0x141C29E44,0x141CE01A4
0x141C29E58,0x141CE01B8
0x1435386C8,0x143797410
0x141CE833C,0x141DA48EC
0x141C297B4,0x141CDFB14
0x141C29788,0x141CDFAE8
0x141C29790,0x141CDFAF0
0x141C2979C,0x141CDFAFC
0x141C297A4,0x141CDFB04
0x1435381C4,0x143796F0C
0x1435381D0,0x143796F18
0x1416F9960,0x141781DC0
0x1416F9968,0x141781DC8
0x141C5E5A4,0x141D147FC
0x141C5E58C,0x141D147E4
0x141C5E594,0x141D147EC
0x143555738,0x1437B4330
0x141D256FC,0x141DE1CFC
0x141AC22F0,0x141B64430
0x141769010,0x1417F2FD0
0x141769018,0x1417F2FD8
0x141769020,0x1417F2FE0
0x141769028,0x1417F2FE8
0x141769030,0x1417F2FF0
0x141769038,0x1417F2FF8
0x141769040,0x1417F3000
0x141769048,0x1417F3008
0x141769050,0x1417F3010
0x141769058,0x1417F3018
0x141769060,0x1417F3020
0x141769068,0x1417F3028
0x141769070,0x1417F3030
0x141769078,0x1417F3038
0x141769080,0x1417F3040
0x141769088,0x1417F3048
0x141769090,0x1417F3050
0x141769098,0x1417F3058
0x1417690A0,0x1417F3060
0x1417690A8,0x1417F3068
0x141B06628,0x141BA4F98
0x141B06610,0x141BA4F80
0x141B06618,0x141BA4F88
0x1434F8354,0x143755C80
0x141BFAF78,0x141CB1328
0x141BFAF24,0x141CB12D4
0x141BFAF2C,0x141CB12DC
0x141BFAF38,0x141CB12E8
0x141BFAF44,0x141CB12F4
0x141BFAF50,0x141CB1300
0x141BFAF54,0x141CB1304
0x141BFAF60,0x141CB1310
0x141BFAF68,0x141CB1318
0x14352CD64,0x14378BB30
0x14352CD70,0x14378BB3C
0x14352CD7C,0x14378BB48
0x14352CD88,0x14378BB54
0x141C998E4,0x141D52A50
0x141C998F0,0x141D52A5C
0x14356C97C,0x1437CC0D8
0x140D2F2D5,0x140D77695
0x141C67A54,0x141D1DCA4
0x141C67A5C,0x141D1DCAC
0x1435599EC,0x1437B85E4
0x140C075EA,0x140C4246A
0x1435599F8,0x1437B85F0
